"EventID","PDGcode","nopflash","flash","flash_time","flashPE","maxhitamp","meanhitamp","maxhitarea","meanhitarea","maxhitwidth","meanhitwidth","maxhitPE","meanhitPE","maxhitrisetime","meanhitrisetime"
3,"pion",1,0,0.0014571,9867.01,4698.3,68.7201,173484,1051.92,1.674,0.046549,867.42,5.2596,0.258,0.00483689
4,"pion",1,0,0.000789984,23282.6,15092.1,89.2882,828369,2086.25,3.262,0.0513253,4141.85,10.4313,0.132,0.00484498
5,"pion",1,0,2.92249,2270.17,3343.2,58.8957,69004.7,648.619,0.574,0.0397771,345.023,3.2431,0.082,0.00438857
6,"pion",1,0,0.00195251,8899.57,5301.56,64.1928,208656,882.894,1.668,0.0429702,1043.28,4.41447,0.228,0.00465079
7,"pion",1,0,0.000457103,5074.98,2791.24,59.8917,56095.2,698.552,0.724,0.0410089,280.476,3.49276,0.038,0.00454233
8,"pion",2,0,0.00229428,7359.25,4256.22,63.8313,145359,850.289,1.286,0.0431704,726.795,4.25144,0.088,0.0044379
9,"pion",1,0,0.00227167,17449.3,9178.16,83.1481,387543,1674.59,2.168,0.0499664,1937.71,8.37297,0.136,0.00490595
10,"pion",1,0,1.51529,2114.72,2589.24,59.5689,39395.8,644.732,0.256,0.0405061,196.979,3.22366,0.04,0.0046189
11,"pion",1,0,0.00127167,16229.1,6190.12,74.7779,271931,1359.79,1.88,0.0495643,1359.66,6.79894,0.224,0.00507834
12,"pion",1,0,0.00102772,7987.01,4227.74,66.8315,155797,1010.37,1.28,0.0460708,778.985,5.05187,0.154,0.00468058
13,"pion",2,0,0.00296095,13360.9,11301.9,79.8805,484657,1523.48,2.484,0.048146,2423.29,7.6174,0.11,0.00454846
14,"pion",2,0,0.000977628,20280.7,9229.16,78.1281,500493,1641.5,3.38,0.0508256,2502.46,8.20748,0.096,0.0047325
15,"pion",1,0,0.000716185,15398.8,6165.59,72.0682,324488,1397.98,2.34,0.0494453,1622.44,6.9899,0.568,0.00495869
16,"pion",1,0,0.000887407,23652.1,7087.62,80.5697,336935,1606.25,2.826,0.0524102,1684.68,8.03126,0.504,0.00530662
17,"pion",1,0,-0.000612517,9184.95,4681.55,67.7705,241148,1017.16,2.242,0.0457896,1205.74,5.0858,0.346,0.00493245
18,"pion",1,0,7.51813,1534.07,1826.04,60.4115,26351.5,655.587,0.318,0.0408846,131.757,3.27794,0.048,0.00452564
19,"pion",1,0,0.00136105,26217.9,15027.3,93.3651,811237,2273.89,3.106,0.0531171,4056.18,11.3694,0.158,0.00499653
20,"pion",1,0,0.00178998,16052.1,6457.34,72.4499,312056,1296.61,2.428,0.0475832,1560.28,6.48307,0.292,0.00500404
1,"pion",1,0,0.00195251,7123.48,3768.47,65.6705,126757,981.195,1.358,0.0458664,633.787,4.90598,0.218,0.00480992
2,"pion",4,0,582.573,1768.02,3142.82,68.6552,57699.1,850.012,0.61,0.0448173,288.495,4.25006,0.02,0.00451923
3,"pion",2,0,0.000952506,14933.6,12171,81.8533,505348,1632.08,2.364,0.0489607,2526.74,8.16041,0.062,0.00470164
4,"pion",1,0,0.00296095,15298.9,5842.61,72.9005,333825,1410.03,2.796,0.0492498,1669.13,7.05017,0.242,0.0048765
5,"pion",1,0,5.40567,2988.77,4568.98,64.5074,127136,823.353,1.232,0.0431543,635.679,4.11677,0.062,0.00449587
6,"pion",1,0,0.00127167,10204.2,5738.02,69.7513,222310,1103.76,1.88,0.0468621,1111.55,5.51878,0.508,0.00529367
7,"pion",1,0,0.708028,2466.54,1021.73,53.6916,55121.6,617.407,0.744,0.0414118,275.608,3.08704,0.412,0.00516145
8,"pion",1,0,0.000789984,7279.48,4565.04,63.9841,147240,807.037,1.204,0.0424035,736.201,4.03519,0.066,0.00459534
9,"pion",2,0,0.00229428,17689.3,10940.4,82.1343,538046,1751.41,3.302,0.050603,2690.23,8.75706,0.17,0.00492376
10,"pion",1,0,0.000747581,1931.09,1306.38,53.3732,24952.7,510.87,0.332,0.0385714,124.763,2.55435,0.024,0.00435714
11,"pion",1,0,0.0014571,22634.2,11469.9,87.2663,568519,1958.82,2.962,0.0525409,2842.59,9.79411,0.068,0.00476158
12,"pion",1,0,0.0024654,9179.42,4310.38,67.0085,254718,1211,1.84,0.0478588,1273.59,6.05502,0.046,0.00467546
13,"pion",1,0,0.00201317,10413.8,7603.31,74.1229,350918,1244.18,2.182,0.0472043,1754.59,6.22088,0.13,0.00514815
14,"pion",1,0,0.00221618,22245.2,10017.9,86.0327,424265,1851.45,2.302,0.0517328,2121.33,9.25725,0.172,0.00488889
15,"pion",1,0,0.00164429,15564,6158.66,71.3262,301373,1215.46,2.024,0.0480469,1506.86,6.07729,0.126,0.00478797
16,"pion",2,0,0.000789984,29033.3,15678.5,94.013,968574,2369.1,3.692,0.0532942,4842.87,11.8455,0.284,0.00503958
17,"pion",1,0,0.000952506,8172.99,5241.99,66.8449,183005,931.395,1.63,0.0453356,915.024,4.65698,0.118,0.00474074
18,"pion",1,0,3.57775,1206.09,1254.72,52.8528,17174.6,470.212,0.168,0.0371072,85.873,2.35106,0.02,0.00426121
19,"pion",1,0,0.00202772,25202.2,13187.7,90.529,685471,2127.66,3.018,0.0517628,3427.35,10.6383,0.144,0.00494724
20,"pion",1,0,0.00166626,15177.2,9725.31,77.1855,584446,1682.62,4.296,0.0509878,2922.23,8.41309,0.162,0.00499002
1,"pion",1,0,0.00201317,6758.49,3329.17,67.3894,109788,960.013,0.97,0.0458494,548.939,4.80007,0.288,0.00493182
2,"pion",1,0,0.00229428,7056.74,5525.81,70.9469,201420,1134.52,1.75,0.0465289,1007.1,5.67262,0.05,0.0047074
3,"pion",2,0,-2.23724e-05,13917.6,10122.5,79.2614,429585,1487.72,2.188,0.0485943,2147.92,7.43858,0.06,0.00481881
4,"pion",1,0,0.00229428,14732.9,6514.24,73.6551,353464,1475.51,2.4,0.0490916,1767.32,7.37753,0.112,0.0047331
5,"pion",1,0,2.46346,2297.47,1925.49,57.0967,29791,609.409,0.438,0.0403607,148.955,3.04705,0.042,0.00427851
6,"pion",2,0,0.00202772,17140.9,10631.2,82.5527,512018,1730.53,2.434,0.050102,2560.09,8.65267,0.354,0.00520646
7,"pion",1,0,3.27879,3351.06,2680.36,60.4584,81076,725.337,0.764,0.0417662,405.38,3.62669,0.05,0.00465152
8,"pion",1,0,0.00195251,8808.58,3367.28,65.2533,262578,1086.14,2.856,0.0471443,1312.89,5.43069,1.516,0.00584217
9,"pion",2,0,0.00195251,12312.4,5830.27,68.4483,235000,1080.51,2.018,0.0462264,1175,5.40256,0.142,0.00485652
10,"pion",1,0,1.12672,1741.83,1633.29,55.3759,37878,551.212,0.536,0.0394873,189.39,2.75606,0.03,0.00439873
11,"pion",1,0,0.00195251,15881.5,6077.24,71.7088,310859,1447.72,1.994,0.0496609,1554.29,7.23862,0.174,0.00487056
12,"pion",2,0,0.00136105,7818.34,4420.2,67.7323,169713,934.091,1.478,0.0440048,848.563,4.67046,0.08,0.0046356
13,"pion",1,0,0.00178998,11100.3,5444.89,68.6063,236583,1079.79,2.048,0.0463346,1182.91,5.39896,0.07,0.00469163
14,"pion",1,0,0.00202772,21638.7,11980.2,83.7906,696294,1913.23,3.516,0.0514156,3481.47,9.56617,0.128,0.0048824
15,"pion",4,0,0.00138285,16382.3,6921.18,76.7732,322013,1523.23,2.336,0.0504193,1610.07,7.61613,0.084,0.00475965
16,"pion",3,0,0.00261917,11391.2,6537.56,74.5012,284559,1347.27,2.192,0.0482874,1422.8,6.73635,0.052,0.00470964
17,"pion",1,0,0.00195251,8353.15,4317.02,64.068,175147,884.399,1.638,0.0437681,875.737,4.42199,0.086,0.00462467
18,"pion",1,0,0.639123,1760.7,1892.69,52.6139,24905.8,517.854,0.35,0.0383382,124.529,2.58927,0.074,0.00462941
19,"pion",1,0,0.00229428,15985.4,14775.1,80.6639,873499,1755.67,3.5,0.0491949,4367.49,8.77836,0.07,0.00467765
20,"pion",1,0,0.00164429,15937.7,6285.64,71.494,286499,1169.74,2.026,0.0469842,1432.49,5.84871,0.072,0.00470165
1,"pion",1,0,0.00229428,7197.54,3313.32,59.2547,263547,1051.5,2.356,0.0454054,1317.73,5.25752,0.188,0.00469978
2,"pion",1,0,1.23901,5050.17,6190.23,62.9213,298609,949.28,2.444,0.0447256,1493.04,4.7464,0.652,0.00546429
3,"pion",1,0,0.000952506,9231.71,4972.16,67.454,250619,1052.65,2.078,0.0457491,1253.09,5.26323,0.332,0.0050992
4,"pion",2,0,0.00129428,20350.7,15158.8,86.1093,861763,2012.92,3.666,0.0506034,4308.82,10.0646,0.05,0.00467557
5,"pion",1,0,1.06379,2094.42,1822.02,57.6207,32306.1,606.198,0.33,0.0405615,161.53,3.03099,0.056,0.00433864
6,"pion",1,0,0.000271668,7503.48,5633.36,64.4713,300699,1009.21,2.544,0.0454311,1503.49,5.04606,0.112,0.00482448
7,"pion",1,0,0.000789984,4100.53,2355.21,56.9735,80222.7,670.57,0.846,0.0418577,401.113,3.35285,0.106,0.0045184
8,"pion",1,0,0.000457103,7709.86,4558.94,65.7089,154633,971.627,1.59,0.0456975,773.163,4.85813,0.554,0.00530057
9,"pion",1,0,0.00178998,17548.7,9141.16,82.4386,432137,1752.24,2.416,0.051305,2160.69,8.76122,0.138,0.00496256
10,"pion",1,0,1.43572,2693.88,2536.65,59.7273,70481.4,688.093,0.634,0.0422503,352.407,3.44046,0.036,0.00455172
11,"pion",2,0,-4.74939e-05,13030,8877.51,72.061,403647,1207.04,2.76,0.0465706,2018.24,6.03518,0.07,0.0046994
12,"pion",1,0,0.000952506,6943.79,5053.64,63.9566,168022,905.318,1.572,0.0435619,840.112,4.52659,0.048,0.00451108
13,"pion",1,0,0.0014571,11462.9,4995.52,69.4997,196155,1113.44,1.524,0.0461389,980.773,5.56722,0.236,0.00480039
14,"pion",3,0,1112.39,236.666,358.93,47.6342,3614.76,372.702,0.08,0.0355433,18.0738,1.86351,0.008,0.00401575
15,"pion",1,0,0.0014571,16951.8,6054.82,72.8911,324122,1529.26,2.466,0.0509454,1620.61,7.64628,0.206,0.00499233
16,"pion",5,0,1104.1,139.684,165.75,43.9146,1106.75,300.395,0.064,0.0338925,5.53375,1.50197,0.008,0.00404301
17,"pion",1,0,0.00129428,8369.8,4968.5,65.0647,242304,1068.26,1.688,0.0457192,1211.52,5.34129,0.474,0.00510274
18,"pion",1,0,6.38695,2971.33,4066.3,63.7125,83647.4,752.235,0.658,0.0414456,418.237,3.76118,0.048,0.00462278
19,"pion",4,0,58.1124,1750.16,4188.51,64.5265,51859.3,776.123,0.69,0.0429845,259.297,3.88062,0.05,0.00451885
20,"pion",1,0,0.0014571,17270.2,5719.73,72.8618,386353,1469.18,2.934,0.0504747,1931.77,7.34589,0.138,0.00491621
1,"pion",5,0,99.4969,304.124,597.22,54.8574,7792.66,419.482,0.108,0.036069,38.9633,2.09741,0.01,0.00451034
2,"pion",1,0,0.00176375,6456.3,3377.59,64.4216,110056,879.006,0.93,0.0444234,550.282,4.39503,0.094,0.00461538
3,"pion",1,0,0.00202772,9215.53,3940.8,66.7673,171188,969.036,1.65,0.0447634,855.94,4.84518,0.04,0.00457308
4,"pion",1,0,0.0014571,15302,6423.96,74.4747,333338,1460.81,2.446,0.0497308,1666.69,7.30406,0.138,0.00489642
5,"pion",1,0,1.49749,1554.44,2181.22,56.5563,26600,555.158,0.282,0.0380107,133,2.77579,0.022,0.00434286
6,"pion",1,0,0.00128584,10540.1,4888.35,66.8409,294671,1273.72,2.24,0.0483227,1473.35,6.36861,0.214,0.00480363
7,"pion",1,0,2.77167e-05,5463.77,2271.85,60.4404,183974,846.44,1.896,0.0437304,919.871,4.2322,0.15,0.00464601
8,"pion",1,0,0.00212377,8548.68,4171.95,64.9926,276082,1145.17,2.08,0.0465439,1380.41,5.72584,0.08,0.00463898
9,"pion",1,0,0.00195251,9904.98,5051.04,67.8657,251084,1151.74,2.492,0.0471035,1255.42,5.75871,0.124,0.00465233
10,"pion",1,0,0.198764,3463.36,3448.41,61.7532,130700,814.907,1.292,0.0430612,653.498,4.07454,0.196,0.00491294
11,"pion",2,0,0.00195251,17912.5,11381.8,83.0179,575762,1797.55,2.872,0.0501555,2878.81,8.98773,0.108,0.00485098
12,"pion",2,0,0.000457103,8242.31,3983.37,65.8632,179019,884.843,1.706,0.0437456,895.097,4.42421,0.054,0.00462265
13,"pion",1,0,0.00202772,12784.3,4945.73,71.8824,268438,1224.55,2.3,0.0481561,1342.19,6.12274,0.196,0.00500096
14,"pion",2,0,0.000512103,18807.7,9567.26,78.8713,453926,1651.25,2.496,0.0504486,2269.63,8.25624,0.148,0.004705
15,"pion",1,0,0.00476375,21827,9630.55,83.6555,602803,1976.19,3.28,0.0523975,3014.01,9.88096,0.11,0.00489905
16,"pion",1,0,0.000977628,23525.1,8580.08,80.7907,514118,1675.58,3.64,0.0519608,2570.59,8.37789,0.07,0.00487251
17,"pion",1,0,-0.000210016,8335.37,3878.32,62.7785,239929,1090.3,1.658,0.0458247,1199.64,5.45151,0.08,0.00463702
18,"pion",1,0,1.34307,3576.28,2825.26,64.3817,76116.6,831.692,0.804,0.0435047,380.583,4.15846,0.254,0.00472558
19,"pion",1,0,0.00276375,22264.5,12665.6,88.5135,661154,2046.37,2.856,0.0512665,3305.77,10.2319,0.076,0.0047068
20,"pion",2,0,-2.23724e-05,11675.8,4625.44,69.2839,187471,1027.35,1.678,0.0462965,937.356,5.13675,0.184,0.00501452
1,"pion",1,0,0.00128584,7080.64,3838.18,63.3328,240340,1102.9,1.574,0.0464813,1201.7,5.51452,0.054,0.00449377
2,"pion",2,0,0.00301317,5356.36,3470.15,60.5956,133278,781.381,1.134,0.0418862,666.391,3.9069,0.042,0.00437199
3,"pion",1,0,0.000789984,9150.03,4898.24,69.2281,211155,1040.96,1.74,0.0459545,1055.77,5.2048,0.178,0.00481797
4,"pion",1,0,0.00195251,20444.9,12216,87.0509,600003,1914.32,2.67,0.051221,3000.01,9.5716,0.276,0.00495037
5,"pion",1,0,1.96872,1692.61,1355.38,58.1686,27735.1,559.54,0.282,0.0395339,138.676,2.7977,0.044,0.0047405
6,"pion",2,0,0.000960951,16913.5,13577.1,83.9027,719623,1796.44,3.004,0.0496389,3598.11,8.98219,0.08,0.00464153
7,"pion",1,0,0.00176375,5615.23,2911.86,63.005,103299,812.036,1.332,0.0433377,516.496,4.06018,0.052,0.00448735
8,"pion",1,0,0.00102772,8032.1,4342.98,67.8484,149704,980.121,1.208,0.046083,748.519,4.90061,0.126,0.0048493
9,"pion",1,0,0.00195251,11573.5,5818.97,71.4126,309351,1318.17,2.536,0.0485,1546.75,6.59085,0.1,0.00477904
10,"pion",1,0,1.64338,1916.43,1615.57,56.3758,39363.1,569.519,0.642,0.0394146,196.816,2.84759,0.056,0.00454978
11,"pion",1,0,0.00127167,14677.2,5931.83,70.2153,266513,1193.27,1.988,0.0469333,1332.57,5.96636,0.184,0.00468293
12,"pion",1,0,0.0023465,8071.8,4988.85,65.4637,174266,949.065,1.254,0.0443316,871.33,4.74533,0.178,0.00471958
13,"pion",2,0,0.000789984,17364.4,13916,82.8622,715248,1773.68,2.874,0.0494556,3576.24,8.86842,0.116,0.00472319
14,"pion",1,0,0.00136105,17469,12135.1,85.2254,574740,1779.82,2.22,0.0487927,2873.7,8.89911,0.072,0.00476312
15,"pion",2,0,0.0024571,13597.9,5935.39,71.5229,259197,1195.95,1.896,0.0475488,1295.98,5.97974,0.126,0.00480563
16,"pion",1,0,-0.000283815,30934.6,14787.3,96.7334,877810,2469.83,3.856,0.0545038,4389.05,12.3491,0.192,0.00492216
17,"pion",1,0,0.00195251,7523.56,4169.95,65.8193,141474,907.547,1.276,0.044585,707.369,4.53773,0.044,0.00454282
18,"pion",1,0,3.56231,1499.71,1302.31,56.9404,19737.8,544.36,0.228,0.038588,98.6892,2.7218,0.044,0.00444646
19,"pion",1,0,0.00178998,18106.6,6557.11,73.4951,321019,1328.92,2.142,0.0489828,1605.09,6.64462,0.08,0.00486165
20,"pion",1,0,0.0019571,16691.2,5771.87,73.2119,353884,1473.83,2.578,0.0502208,1769.42,7.36917,0.136,0.00493863
1,"pion",1,0,0.000952506,8007.57,3803.62,67.144,131223,1015.54,1.53,0.0460101,656.113,5.07772,0.136,0.0048142
2,"pion",1,0,0.000790437,12494.5,10334.6,78.7924,376977,1445.29,2.46,0.0476935,1884.89,7.22646,0.106,0.00473569
3,"pion",1,0,0.00136105,9843.65,5624.31,68.7068,214071,1058.46,1.364,0.0461419,1070.36,5.29229,0.844,0.00518387
4,"pion",2,0,0.00136105,12286.5,4590.06,71.8452,192239,1126.17,1.406,0.0473318,961.196,5.63086,0.126,0.00492301
5,"pion",1,0,0.322272,2264.94,1701.3,55.9146,46692.2,611.32,0.586,0.0403833,233.461,3.0566,0.054,0.00454251
6,"pion",1,0,0.00201317,11201.4,4725.77,69.0415,324135,1173.54,2.836,0.0466946,1620.67,5.86769,0.152,0.00484128
7,"pion",1,0,1.46703,3344.46,2070.21,59.0877,88046,760.969,1.084,0.0435768,440.23,3.80485,0.134,0.00478271
8,"pion",1,0,0.000790437,6035.77,5613.82,68.3247,183828,983.826,1.478,0.0444988,919.141,4.91913,0.058,0.00455909
9,"pion",1,0,0.00302772,12633.8,5522.31,69.4957,337484,1338.32,2.794,0.0487161,1687.42,6.69162,0.682,0.00494809
10,"pion",1,0,0.830028,2303.96,2476.09,56.207,96519.8,659.217,1.404,0.0416166,482.599,3.29608,0.054,0.00455508
11,"pion",1,0,0.000952506,12564.2,9015.66,73.3432,487087,1379.93,2.584,0.0479769,2435.44,6.89964,0.088,0.00478309
12,"pion",1,0,0.000789984,8025.46,4627.41,67.6796,245085,1013.32,2.546,0.0459545,1225.42,5.06658,0.14,0.00482828
13,"pion",1,0,0.0014571,10603.4,5397.19,69.9065,256110,1252.61,2.416,0.0480803,1280.55,6.26307,0.132,0.00470408
14,"pion",1,0,0.00147763,29946.9,12501.5,93.8925,678024,2308.05,2.686,0.0553125,3390.12,11.5402,0.12,0.00505896
15,"pion",2,0,0.00269438,13909,7597.82,75.076,307384,1254.19,2.166,0.0470289,1536.92,6.27095,0.108,0.00477367
16,"pion",4,0,0.795884,1299.58,270.87,47.9204,3762.63,369.198,0.106,0.0356534,18.8131,1.84599,0.01,0.00425284
17,"pion",1,0,0.0014571,8510.71,4226.69,65.5827,217149,999.496,2.62,0.0459753,1085.75,4.99748,0.33,0.00494891
18,"pion",1,0,0.0602717,2712.59,2102.17,57.3179,55741.6,689.35,0.504,0.0414968,278.708,3.44675,0.072,0.00472935
19,"pion",1,0,1.56807,10293.4,12282.1,64.0044,939963,1295.58,4.342,0.0464619,4699.81,6.47792,1.578,0.00605538
20,"pion",2,0,0.00212377,15884.8,6081.7,72.7918,282329,1250.77,2.358,0.0476472,1411.65,6.25387,0.068,0.00456063
1,"pion",3,0,495.314,105.143,208.835,44.6512,1765.55,300.409,0.054,0.0336571,8.82773,1.50205,0.008,0.00417143
2,"pion",1,0,0.00201317,3302.01,2124.81,58.9731,63161.1,617.775,0.79,0.0398335,315.806,3.08887,0.026,0.00442657
3,"pion",1,0,0.00178998,8798.25,5240.53,67.0585,175005,994.714,1.258,0.0451295,875.027,4.97357,0.25,0.00492934
4,"pion",2,0,0.000457103,21324,13721.9,88.1614,709644,2001.31,3.148,0.0513571,3548.22,10.0065,0.15,0.00490662
5,"pion",1,0,4.20338,2721.49,2516.61,60.3546,58459.2,672.803,0.58,0.0414017,292.296,3.36401,0.07,0.00453646
6,"pion",1,0,0.00176375,10404.1,5564.22,67.0452,285971,1236.37,2.228,0.0471491,1429.86,6.18186,0.058,0.00457398
7,"pion",2,0,9.28438,2820.56,6189.06,66.452,194239,927.817,1.822,0.0434638,971.194,4.63908,0.026,0.00435526
8,"pion",1,0,0.00102772,8841.68,4562.57,65.6042,246263,1008.75,2.406,0.0456988,1231.31,5.04374,0.108,0.00484655
9,"pion",1,0,0.00296095,13443.8,5681.89,71.5015,238900,1149.54,1.778,0.0473194,1194.5,5.74768,0.328,0.00502693
10,"pion",1,0,1.55872,2574.08,1917.83,57.775,33345.1,615.073,0.478,0.0400358,166.725,3.07537,0.146,0.00452569
11,"pion",2,0,0.00127167,11736.4,5740.57,68.6174,308320,1218.1,2.708,0.0478941,1541.6,6.09052,0.238,0.00474831
12,"pion",1,0,0.000789984,8044.04,4624.89,65.9903,265535,1119.56,2.228,0.0465024,1327.68,5.5978,0.08,0.00468337
13,"pion",1,0,0.00164429,8944.66,5074.06,64.695,190779,931.25,1.598,0.0442697,953.896,4.65625,0.202,0.00460281
14,"pion",3,0,0.0014571,23757.4,10575.8,87.355,512231,2003.15,2.888,0.052317,2561.16,10.0158,0.106,0.00484739
15,"pion",1,0,0.00212377,15407.3,6326.33,73.3663,362799,1447.38,2.334,0.0497313,1813.99,7.23689,0.062,0.00476844
16,"pion",2,0,0.0025121,34808.2,12957.7,96.1692,753956,2498.79,2.894,0.056168,3769.78,12.494,0.314,0.00495549
17,"pion",1,0,0.00195251,8761.34,4989.54,68.3259,147819,929.093,1.178,0.0450795,739.095,4.64546,0.062,0.00477519
18,"pion",1,0,1.22579,1953.51,1601.44,55.5845,26008.6,581.402,0.32,0.0396429,130.043,2.90701,0.086,0.00443452
19,"pion",3,0,0.00336105,19305.6,9460.43,84.0115,462542,1820.42,2.596,0.0515323,2312.71,9.10211,0.066,0.00488072
20,"pion",2,0,0.00178998,15285.9,5726.88,72.9146,331130,1483.35,2.274,0.0499971,1655.65,7.41676,0.222,0.00493256
1,"pion",1,0,0.00176375,5669.23,3109.2,62.51,157450,906.352,1.382,0.044259,787.252,4.53176,0.088,0.00460272
2,"pion",1,0,0.00136105,6567.42,3504.49,63.214,107743,821.441,0.836,0.0433321,538.717,4.1072,0.174,0.0046479
3,"pion",1,0,0.00195251,9680.87,4766.98,65.3907,294503,1187.11,1.986,0.0468486,1472.52,5.93555,0.148,0.00489516
4,"pion",1,0,0.00276375,13495,6154.12,70.2102,315833,1252.44,2.91,0.0474729,1579.16,6.26219,0.664,0.00503295
5,"pion",1,0,1.16512,1907.87,1432.41,57.6136,25544.4,599.958,0.312,0.0405849,127.722,2.99979,0.046,0.00441824
6,"pion",1,0,0.00127167,9961.58,4750.23,66.1463,248881,1121.17,2.066,0.0472065,1244.41,5.60584,0.178,0.00505909
7,"pion",1,0,0.00129428,11593.7,9877.74,77.5998,444049,1423.41,2.886,0.0476403,2220.24,7.11707,0.056,0.0046237
8,"pion",1,0,0.000457103,7420.95,3228.26,64.954,116598,891.405,1.25,0.0441165,582.99,4.45703,0.146,0.00480721
9,"pion",1,0,0.00178998,13435.1,5342.77,69.5697,326781,1406.08,1.954,0.0489273,1633.9,7.0304,0.068,0.00463004
10,"pion",2,0,11.6448,1935.32,1705.82,57.8019,25987.3,616.344,0.536,0.0406274,129.937,3.08172,0.028,0.00428025
11,"pion",1,0,0.000952506,15138.5,12375.3,79.6091,599545,1576.93,2.75,0.0482479,2997.72,7.88463,0.238,0.00489583
12,"pion",1,0,0.000457103,9005.95,4175.46,65.3058,235531,1071.5,1.75,0.0456907,1177.66,5.3575,0.218,0.00468888
13,"pion",1,0,0.00195251,18854.2,11133.9,86.6649,487089,1843.93,2.836,0.0512117,2435.44,9.21967,0.096,0.00483814
14,"pion",2,0,0.0364431,269.9,145.01,43.0957,1380.28,308.457,0.086,0.0349143,6.9014,1.54229,0.008,0.00413714
15,"pion",1,0,0.00127167,7545.4,5307.85,69.8101,169720,1032.91,1.532,0.0450746,848.602,5.16455,0.076,0.00467625
16,"pion",1,0,0.000554074,30436.5,10135.8,92.9252,600421,2228.96,2.87,0.0561662,3002.11,11.1448,0.172,0.00511388
17,"pion",1,0,0.00313207,13502.2,11619.3,79.1873,585232,1617.03,2.644,0.0493844,2926.16,8.08515,0.102,0.00473772
18,"pion",1,0,4.29179,914.796,1015.31,51.9837,22258.6,480.208,0.344,0.0376535,111.293,2.40104,0.032,0.00437795
19,"pion",3,0,0.00201317,14691.7,8818.14,72.3102,561595,1477.29,4.21,0.0486898,2807.97,7.38646,0.18,0.00481448
20,"pion",2,0,0.00105415,19221.9,5890.23,79.5534,311481,1557.69,2.276,0.0507034,1557.4,7.78844,0.072,0.00471151
1,"pion",1,0,0.00129428,5718.29,3785.91,62.8828,153558,917.863,1.104,0.0446244,767.791,4.58931,0.164,0.00477849
2,"pion",1,0,0.00201317,7947.59,3340,67.0247,120880,932.269,1.244,0.0448082,604.402,4.66134,0.1,0.00478944
3,"pion",2,0,0.00269438,7123.04,4368.81,66.2358,187728,1064.73,1.558,0.0464798,938.638,5.32365,0.056,0.00463677
4,"pion",1,0,0.00229428,15769.5,5929.52,75.4314,360155,1569.88,2.462,0.0513499,1800.78,7.84942,0.094,0.00494774
5,"pion",1,0,0.867953,2795.38,2249.52,59.9913,40015.5,656.964,0.474,0.0404818,200.078,3.28482,0.056,0.00448649
6,"pion",2,0,0.00195251,9043.78,5261.81,70.7024,223160,1050.99,2.048,0.0454654,1115.8,5.25495,0.036,0.00460198
7,"pion",1,0,0.00129428,4670.62,2583.33,64.0862,94958.2,805.28,1.094,0.0433776,474.791,4.0264,0.136,0.00492586
8,"pion",1,0,0.00229428,6259.01,4532.12,64.9487,182260,984.896,1.618,0.0457231,911.298,4.92448,0.074,0.00471282
9,"pion",1,0,0.00229428,12837.7,5427.94,71.0726,311995,1283.77,2.38,0.047721,1559.98,6.41886,0.178,0.004918
10,"pion",1,0,0.889764,1598.54,2061.42,54.8416,43356.1,557.956,0.464,0.039466,216.781,2.78978,0.04,0.00448168
11,"pion",2,0,0.0014571,20312.1,9686.82,83.5308,457677,1816.83,2.844,0.0515125,2288.39,9.08413,0.062,0.00473256
12,"pion",1,0,0.000512103,8241.7,3663.49,64.2828,225466,978.824,1.76,0.0457363,1127.33,4.89412,0.188,0.00474347
13,"pion",2,0,0.000716185,11066.6,5962.5,67.7632,210290,987.649,1.416,0.0455279,1051.45,4.93824,0.086,0.00478715
14,"pion",1,0,0.00147763,28120.9,11090.4,90.5679,538532,2136.04,3.214,0.0535754,2692.66,10.6802,0.244,0.00496468
15,"pion",1,0,0.0024571,15258.2,6167.38,71.1406,283107,1231.99,2.258,0.0475083,1415.53,6.15995,0.14,0.00474041
16,"pion",5,0,872.976,838.458,347.085,49.3296,3422.15,370.18,0.072,0.0359338,17.1107,1.8509,0.01,0.00435762
17,"pion",1,0,0.000789984,7448.59,4945.68,64.4616,246125,1087.39,1.978,0.0462219,1230.63,5.43693,0.162,0.00469051
18,"pion",1,0,0.0544571,3136.63,2971.74,60.7929,62972.2,793.079,0.634,0.0439166,314.861,3.96539,0.076,0.00500632
19,"pion",1,0,0.00172082,19724,8816.08,84.5548,394026,1722.62,2.438,0.0516515,1970.13,8.6131,0.064,0.00476594
20,"pion",1,0,0.00136105,15016.8,10329.5,81.9841,506542,1659.31,3.01,0.0488298,2532.71,8.29655,0.166,0.00469945
1,"pion",1,0,1.58927,3944.3,2713.11,61.1013,139305,782.599,1.99,0.042873,696.524,3.91299,0.394,0.00503373
2,"pion",1,0,0.00101317,7101.19,3360.88,62.7326,229963,1093.33,1.654,0.0457829,1149.81,5.46666,0.108,0.00470054
3,"pion",4,0,1416.74,48.9437,103.4,45.1756,744.4,296.628,0.042,0.0338788,3.722,1.48314,0.008,0.00387879
4,"pion",1,0,0.00178998,16418.1,5802.1,73.2934,347415,1476.45,2.318,0.0504451,1737.08,7.38223,0.136,0.00486241
5,"pion",1,0,2.96972,1066.93,947.465,52.4862,11490.4,457.91,0.158,0.0373863,57.4521,2.28955,0.03,0.00428755
6,"pion",1,0,0.00102772,8364.58,4938.96,66.0066,259562,1087.72,1.966,0.0468127,1297.81,5.43861,0.05,0.00453576
