EventID,PDGcode,nopflash,flash,flash_time,flashPE,maxhitamp,meanhitamp,maxhitarea,meanhitarea,maxhitwidth,meanhitwidth,maxhitPE,meanhitPE,maxhitrisetime,meanhitrisetime
13,-13,2,1,9.44075,2550.64,5638.48,72.6108,220598,1212.56,2.01,0.0475914,1102.99,6.06279,0.046,0.00460554
14,-13,1,0,0.00231096,27981.5,8533.02,83.6581,658989,1836.66,4.032,0.0533804,3294.95,9.18331,0.18,0.00516639
15,-13,2,0,0.00297763,14198.9,5805.24,72.5602,256553,1193.69,2.132,0.0465027,1282.77,5.96845,0.108,0.00476166
15,-13,2,1,8.59831,372.964,5805.24,72.5602,256553,1193.69,2.132,0.0465027,1282.77,5.96845,0.108,0.00476166
16,-13,1,0,0.00158748,24459.5,8029.48,78.2353,388415,1529.2,2.6,0.0510359,1942.07,7.64598,0.094,0.00485902
17,-13,1,0,0.0014571,8972.55,4073.64,66.0135,134931,883.995,1.208,0.043601,674.657,4.41998,0.134,0.00480887
18,-13,1,0,3.98498,2456.13,2993.45,60.1113,83299.8,662.031,1.092,0.0409488,416.499,3.31015,0.052,0.00439623
19,-13,2,0,0.0019571,15232,7843.62,76.0261,311467,1451.36,2.028,0.0493244,1557.34,7.2568,0.182,0.00487661
19,-13,2,1,8.39768,2518.31,7843.62,76.0261,311467,1451.36,2.028,0.0493244,1557.34,7.2568,0.182,0.00487661
20,-13,1,0,0.000716185,16571.7,6759.46,74.5875,297685,1340.21,1.932,0.048461,1488.43,6.70106,0.21,0.00486049
1,-13,2,0,0.00261917,6869.22,3419.72,63.9816,121421,816.792,1.098,0.0430499,607.106,4.08396,0.12,0.00462663
1,-13,2,1,8.01098,259.409,3419.72,63.9816,121421,816.792,1.098,0.0430499,607.106,4.08396,0.12,0.00462663
2,-13,1,0,-2.23724e-05,7088.07,3275.69,63.9897,139886,922.925,0.922,0.0443268,699.431,4.61463,0.284,0.00475651
3,-13,1,0,0.00178998,8217.6,4691.81,65.0766,184979,947.82,1.672,0.0444141,924.893,4.7391,0.078,0.00458593
4,-13,1,0,0.00147763,15923.9,5818.53,72.7183,238973,1286.78,1.874,0.0491176,1194.87,6.4339,0.258,0.00508768
5,-13,1,0,1.36743,3512.83,2621.49,62.5751,44888.8,779.763,0.708,0.0429079,224.444,3.89882,0.104,0.00439956
6,-13,1,0,0.00102772,12133.6,5439.36,72.2858,176947,1160,1.786,0.047762,884.734,5.79999,0.104,0.0050239
7,-13,1,0,0.309953,3712.45,2269.18,55.4725,143218,706.461,1.476,0.0418535,716.091,3.5323,0.322,0.00495909
8,-13,1,0,0.00269438,8383.9,4865.07,69.0329,149040,992.765,1.198,0.0451155,745.2,4.96383,0.37,0.00502664
9,-13,1,0,0.000716185,13125.8,4932.65,70.8905,213729,1103.93,1.664,0.0467225,1068.65,5.51967,0.188,0.00496552
10,-13,1,0,0.994028,2386.34,2573.61,55.7154,54563.3,626.337,0.734,0.0404488,272.817,3.13168,0.02,0.00429134
11,-13,1,0,0.00177167,16050.2,6160.31,73.5575,296693,1442.06,2.312,0.049619,1483.46,7.21032,0.07,0.00481222
12,-13,1,0,0.00162762,8455.05,3800.53,67.5246,147303,1024.86,1.584,0.0465467,736.514,5.12428,0.204,0.00501576
13,-13,1,0,0.00178998,11507,5657.93,69.2532,204184,1138.18,2.184,0.0466795,1020.92,5.69088,0.15,0.00471217
14,-13,2,0,0.00257763,27297.2,8477.43,80.4802,451307,1596.79,2.42,0.0515572,2256.53,7.98397,0.216,0.00505645
14,-13,2,1,9.64958,76.7571,8477.43,80.4802,451307,1596.79,2.42,0.0515572,2256.53,7.98397,0.216,0.00505645
15,-13,1,0,0.00174758,17899.5,6536.99,75.3881,378814,1424.56,3.066,0.0509924,1894.07,7.12278,0.302,0.00507282
16,-13,1,0,0.00245251,27301.6,10207,82.6153,588640,1774.56,3.042,0.0525434,2943.2,8.87281,0.152,0.00502697
17,-13,1,0,0.00112332,9696.74,4782.44,66.6245,206472,1070.87,1.994,0.0461347,1032.36,5.35436,0.452,0.00496742
18,-13,1,0,5.06768,535.14,559.91,50.3205,6595.4,406.95,0.084,0.0355209,32.977,2.03475,0.01,0.00421293
19,-13,1,0,0.00204952,16576.1,6082.32,73.9415,318316,1455.96,2.58,0.0504936,1591.58,7.27979,0.066,0.00482038
20,-13,1,0,0.000977628,18244.3,5725.53,75.7982,372878,1586.46,2.246,0.0511243,1864.39,7.93231,0.188,0.00500609
1,-13,1,0,0.00102772,6826.65,4519.6,65.3419,240201,944.865,2.832,0.0444844,1201,4.72432,0.204,0.0048263
2,-13,1,0,0.00245665,7065.86,3517.59,64.0986,114295,892.154,1.19,0.0447045,571.476,4.46077,0.054,0.00457071
3,-13,1,0,0.00269438,10147.5,5323.79,69.1099,197898,1047.21,1.622,0.0463622,989.49,5.23606,0.114,0.00476367
4,-13,1,0,0.00197763,15611.5,6152.1,76.5701,317418,1536.57,2.374,0.0514734,1587.09,7.68285,0.126,0.00502264
5,-13,1,0,2.89013,2766.02,4416.88,64.1784,106440,814.733,0.748,0.0431576,532.199,4.07367,0.074,0.00444772
6,-13,1,0,0.0014571,8854.56,4655.75,68.3923,199053,1096.54,1.86,0.0463084,995.264,5.4827,0.08,0.00469102
7,-13,1,0,2.55171,2483.9,1335.03,55.9406,30385.1,592.816,0.518,0.0399379,151.926,2.96408,0.064,0.00447255
8,-13,1,0,0.000952506,8832.19,4341.98,66.0821,222285,1050.2,2.222,0.0469453,1111.42,5.25101,0.114,0.00478597
9,-13,1,0,0.0014571,13155.4,5314.62,70.2607,233214,1148.94,1.924,0.0464934,1166.07,5.74472,0.102,0.00475721
10,-13,1,0,0.128038,2550.32,2124.67,57.0855,71450.4,630.487,0.848,0.0404796,357.252,3.15243,0.042,0.00459085
11,-13,1,0,0.000977628,16537.3,6320.55,76.0268,376372,1483.17,2.97,0.0502386,1881.86,7.41585,0.178,0.00497848
12,-13,2,0,0.00202772,6283.83,4239.91,65.3173,177020,948.503,1.606,0.0446158,885.102,4.74252,0.102,0.00462943
12,-13,2,1,7.98822,2775.47,4239.91,65.3173,177020,948.503,1.606,0.0446158,885.102,4.74252,0.102,0.00462943
13,-13,1,0,0.0014571,10640.6,5551.65,68.5068,231368,1175.1,1.958,0.0467664,1156.84,5.87551,0.2,0.00480066
14,-13,1,0,0.0015121,25465,8417.23,82.3491,519206,1820.88,2.946,0.054512,2596.03,9.10441,0.254,0.00533286
15,-13,1,0,0.0024571,15163.8,6063.03,74.0823,316786,1380.41,2.582,0.0494483,1583.93,6.90203,0.038,0.00454165
16,-13,1,0,0.00311618,26928.2,8946.54,83.8146,475001,1785.69,2.302,0.0541286,2375.01,8.92844,0.25,0.00503249
17,-13,1,0,0.00195251,9081.57,4449.09,67.578,256101,1199.68,1.896,0.048218,1280.5,5.99839,0.07,0.00457596
18,-13,1,0,1.12198,2243.7,1617.58,57.1012,33013.4,588.898,0.328,0.0402021,165.067,2.94449,0.028,0.00443832
19,-13,1,0,0.00224758,18885.7,6040.54,75.0004,249967,1278.65,1.814,0.0488693,1249.84,6.39326,0.12,0.00494381
20,-13,1,0,0.00127167,18699.6,6973.23,77.9528,298757,1468.36,1.89,0.0507224,1493.78,7.3418,0.512,0.00506164
1,-13,1,0,0.000457103,8259.97,4545.38,64.796,225783,1088.27,1.712,0.0460922,1128.91,5.44135,0.15,0.00478261
2,-13,1,0,0.00201317,7753.78,3702.51,64.9994,234431,1034.53,1.894,0.0463589,1172.16,5.17263,0.2,0.00481654
3,-13,1,0,0.00202772,8839.07,4756.49,67.8497,227467,1104.19,1.898,0.0453404,1137.34,5.52097,0.05,0.00454216
4,-13,1,0,0.00212377,17549,6187.7,73.914,364713,1393.33,2.796,0.0505669,1823.57,6.96664,0.114,0.00487654
5,-13,1,0,0.295272,2612.93,2076.2,59.2442,41510.8,649.984,0.47,0.0406891,207.554,3.24992,0.056,0.00454975
6,-13,1,0,0.00102772,9284.16,5610.19,70.1617,221139,1117.9,2.106,0.0463432,1105.7,5.5895,0.258,0.00489585
7,-13,1,0,1.91803,2899.75,2100.15,58.8549,79281.9,694.55,1.09,0.0408671,396.409,3.47275,0.098,0.00468743
8,-13,1,0,0.00112332,8929.76,4786.46,64.2436,161359,872.899,1.472,0.0436471,806.794,4.3645,0.092,0.00458847
9,-13,1,0,0.00178998,13835.5,6397.52,72.8383,233515,1186.07,1.902,0.0478534,1167.57,5.93035,0.12,0.00486412
10,-13,1,0,3.43156,836.31,399.305,50.4628,7091.32,405.976,0.114,0.0364563,35.4566,2.02988,0.014,0.00428155
11,-13,1,0,0.00164429,15726.4,6247.16,73.4502,289803,1389.87,2.222,0.0495652,1449.02,6.94937,0.226,0.00499249
12,-13,1,0,0.000605002,9123.99,4635.39,70.5499,132332,1082.32,1.02,0.0467319,661.661,5.41162,0.146,0.00505101
13,-13,1,0,0.00178998,11519.6,5109.78,70.2179,209926,1122.77,1.632,0.0465019,1049.63,5.61383,0.096,0.00483236
14,-13,1,0,0.000716185,27215.1,9013.14,84.2416,545261,1785.18,3.33,0.0539088,2726.31,8.92591,0.162,0.0052509
15,-13,1,0,0.00193834,16829.7,6315.51,74.0149,370705,1448.34,2.892,0.0497238,1853.53,7.24169,0.116,0.00495181
16,-13,1,0,0.00204952,24923.1,7637.1,77.5468,398829,1490.17,2.312,0.0504185,1994.15,7.45086,0.134,0.00483169
17,-13,1,0,0.00136105,8837.59,4589.93,64.4565,273483,1183.08,1.674,0.0464659,1367.41,5.91539,0.068,0.00446185
18,-13,1,0,4.10862,2810.93,2113.3,59.2912,68604.2,673.277,1.072,0.0416216,343.021,3.36639,0.034,0.00440958
19,-13,1,0,0.00164429,18134.5,6387.2,75.2015,340527,1529.69,2.614,0.0512569,1702.64,7.64845,0.102,0.00482834
20,-13,1,0,0.00193834,16184.7,6608.47,74.1462,308302,1316.37,2.326,0.0487353,1541.51,6.58183,0.142,0.00493127
1,-13,1,0,-2.23724e-05,6126.43,3834.55,63.0114,130475,788.473,1.214,0.0429897,652.377,3.94236,0.082,0.00464607
2,-13,2,0,0.00213207,7667.33,4209.03,66.8956,159899,929.937,1.754,0.0449497,799.493,4.64968,0.072,0.00467314
2,-13,2,1,8.10638,305.028,4209.03,66.8956,159899,929.937,1.754,0.0449497,799.493,4.64968,0.072,0.00467314
3,-13,1,0,0.00128584,9320.71,5031.2,68.5159,157905,994.739,1.32,0.0454931,789.526,4.9737,0.174,0.00479189
4,-13,1,0,0.00164429,14610.7,6074.1,74.399,307380,1418.52,2.076,0.0504078,1536.9,7.09258,0.108,0.00494854
5,-13,1,0,1.72001,1045.04,1375.43,54.0562,20701.7,501.217,0.174,0.0383789,103.509,2.50609,0.068,0.00461391
6,-13,1,0,0.0014571,10713.8,4964.93,68.9588,280641,1225.84,2.206,0.0480423,1403.2,6.1292,0.112,0.00474828
7,-13,1,0,2.91927,3096.06,2192.32,59.3793,63369.4,662.258,0.934,0.0414246,316.847,3.31129,0.062,0.00447059
8,-13,1,0,0.00178998,8706.23,4544.25,65.5835,263001,1076.17,2.268,0.0465587,1315.01,5.38086,0.136,0.00480717
9,-13,1,0,0.00164429,12624.4,5293.02,70.2172,215198,1052.47,1.732,0.0455231,1075.99,5.26235,0.062,0.00475698
10,-13,1,0,2.17103,2784.71,3876.03,62.5568,104446,744.576,0.986,0.0417193,522.232,3.72288,0.042,0.00447594
11,-13,1,0,0.00178998,16914.6,6088.94,72.2314,363454,1439.54,2.33,0.0492987,1817.27,7.19771,0.404,0.00506128
12,-13,1,0,0.00136105,8162.3,4285.18,66.9456,187347,1044.44,1.486,0.0464248,936.733,5.2222,0.128,0.00486244
13,-13,1,0,0.00178998,10305.8,5011.8,68.1989,200982,1105.18,1.954,0.0464654,1004.91,5.52591,0.262,0.00482788
14,-13,1,0,0.00124501,23423.7,7445.26,81.4072,386166,1679.12,2.666,0.0529584,1930.83,8.39559,0.084,0.0050767
15,-13,1,0,0.00127167,16234.2,6537.35,72.4662,310060,1359.08,2.652,0.0490532,1550.3,6.79541,0.136,0.00480033
16,-13,1,0,0.00147763,24891.2,8378.26,80.4241,509935,1710.73,3.034,0.0524474,2549.67,8.55367,0.288,0.00508935
17,-13,1,0,0.00213207,10402.9,5655.4,67.3991,305872,1265.56,2.632,0.0484282,1529.36,6.32779,0.512,0.00492822
18,-13,1,0,1.61838,4216.41,10315.8,72.7391,384600,1196.15,2.184,0.0443291,1923,5.98073,0.058,0.00446809
19,-13,1,0,0.002605,19175.7,6629.56,78.2094,445876,1639.65,2.934,0.0519316,2229.38,8.19827,0.2,0.00520479
20,-13,1,0,0.00117877,17223.8,5991.06,72.6214,277602,1226.33,2.148,0.0478398,1388.01,6.13165,0.096,0.00478462
1,-13,1,0,0.00176375,7865.73,3314.86,64.7544,266080,1112.55,2.438,0.0477256,1330.4,5.56275,0.144,0.00479774
2,-13,1,0,0.00129428,7922.73,4204.71,70.0972,142866,1045.91,1.514,0.0463168,714.332,5.22953,0.29,0.00511155
3,-13,1,0,0.00229428,10867.1,4925.06,68.3113,290912,1241.96,2.52,0.0481623,1454.56,6.20979,0.098,0.00479314
4,-13,1,0,0.00202772,19304.9,12533,78.1545,558848,1554.34,2.87,0.0507689,2794.24,7.77169,0.212,0.0049839
5,-13,1,0,1.82047,1686.56,2680.3,60.6389,32323.9,608.865,0.334,0.0400108,161.619,3.04432,0.026,0.00427437
6,-13,2,0,0.000977628,10232.9,4816,64.7751,187567,887.506,1.792,0.0437875,937.835,4.43753,0.066,0.00455507
6,-13,2,1,8.16557,190.199,4816,64.7751,187567,887.506,1.792,0.0437875,937.835,4.43753,0.066,0.00455507
7,-13,1,0,0.00102772,5940.91,3456.11,61.9877,197677,997.634,1.686,0.0454559,988.384,4.98817,0.088,0.0049068
8,-13,1,0,0.00276375,8754.35,3996.16,66.1422,231103,1086.15,1.802,0.0465186,1155.51,5.43074,0.128,0.00478908
9,-13,1,0,0.00178998,13456.3,5405.07,70.872,221724,1111.17,1.84,0.0459727,1108.62,5.55585,0.106,0.00464657
10,-13,1,0,0.545488,2546.71,2187.59,58.7722,66857.6,689.232,0.87,0.0413992,334.288,3.44616,0.08,0.00459269
11,-13,1,0,0.00252772,18845,7481.48,76.1184,489003,1709.3,2.904,0.0519601,2445.02,8.5465,0.12,0.00500771
12,-13,1,0,0.00276375,8774.68,4213.12,65.625,215165,1105.82,1.8,0.0461739,1075.82,5.5291,0.272,0.00478261
13,-13,1,0,0.0014571,11568.2,5051.88,70.0944,255076,1284.64,2.116,0.048643,1275.38,6.42322,0.07,0.00463964
14,-13,1,0,0.00197763,26468.5,9562.04,84.0103,579157,2052.62,2.586,0.0556681,2895.78,10.2631,0.114,0.00492516
15,-13,2,0,0.00124501,13410.4,5160.89,72.6968,257708,1298.2,1.974,0.0485857,1288.54,6.49099,0.122,0.00479284
15,-13,2,1,8.65961,3930.55,5160.89,72.6968,257708,1298.2,1.974,0.0485857,1288.54,6.49099,0.122,0.00479284
16,-13,1,0,0.00177763,26302.4,9488.51,81.1006,484938,1638.27,2.338,0.0518113,2424.69,8.19133,0.108,0.0049972
17,-13,1,0,0.00162762,9417.26,3855.2,67.5687,247039,1208.12,1.914,0.0479808,1235.19,6.04058,0.122,0.00471713
18,-13,1,0,0.51779,3538.14,3669.84,62.9331,91843.3,768.326,0.688,0.0414788,459.217,3.84163,0.028,0.00454289
19,-13,1,0,0.00177167,19512.3,6777.51,76.289,423574,1545.53,2.516,0.0512048,2117.87,7.72766,0.124,0.00490772
20,-13,1,0,0.00197763,17811,7054.6,73.5261,376261,1473.81,2.482,0.0492586,1881.31,7.36905,0.266,0.00492098
1,-13,2,0,0.00202772,6433.42,3819.47,66.0865,128600,912.541,1.258,0.0450709,642.998,4.56271,0.048,0.0046156
1,-13,2,1,8.17329,743.509,3819.47,66.0865,128600,912.541,1.258,0.0450709,642.998,4.56271,0.048,0.0046156
2,-13,1,0,0.00195251,6483.22,4023.91,63.7662,118605,874.338,0.924,0.0440971,593.027,4.37169,0.174,0.0047768
3,-13,1,0,0.00164429,9326.49,5055.43,66.7889,210758,975.065,2.104,0.0448646,1053.79,4.87532,0.078,0.00467433
4,-13,1,0,0.0014571,16641.3,6325.53,72.4824,370660,1389.67,2.702,0.0496392,1853.3,6.94835,0.434,0.00493445
5,-13,1,0,0.959132,1900.83,3268.64,58.8186,52378.7,634.667,0.426,0.0404407,261.893,3.17334,0.024,0.00426377
6,-13,2,0,0.00276375,11619.9,5342.11,71.3004,216305,1095.18,1.842,0.0460867,1081.52,5.47591,0.122,0.00483412
6,-13,2,1,8.66098,352.138,5342.11,71.3004,216305,1095.18,1.842,0.0460867,1081.52,5.47591,0.122,0.00483412
7,-13,1,0,0.00202772,5612.57,3035.66,60.7459,82694.9,723.735,1.054,0.041461,413.475,3.61868,0.138,0.00453772
8,-13,1,0,0.000952506,8315.51,4783.22,65.8036,221690,1032.98,1.842,0.0459429,1108.45,5.16491,0.084,0.00448075
9,-13,2,0,0.00212377,13771.2,5315.07,70.9963,223039,1100.38,1.878,0.047038,1115.19,5.50189,0.168,0.00488294
9,-13,2,1,8.29953,369.069,5315.07,70.9963,223039,1100.38,1.878,0.047038,1115.19,5.50189,0.168,0.00488294
10,-13,1,0,0.00802772,2584.71,2806.02,58.446,66513.5,707.171,0.75,0.042985,332.567,3.53585,0.054,0.00450068
11,-13,1,0,0.00231096,16074.6,5410.47,73.168,319742,1331.23,2.616,0.0492812,1598.71,6.65616,0.162,0.00511636
12,-13,1,0,0.00195251,8306.57,4338.44,66.7938,135897,998.986,1.152,0.0453999,679.485,4.99493,0.38,0.0050006
13,-13,1,0,0.000977628,10873,5017.47,68.3075,227842,1205.44,2.024,0.0476419,1139.21,6.02718,0.144,0.00488027
14,-13,1,0,0.00234758,25743.2,8239.36,85.0461,514728,1914.7,3.112,0.0542559,2573.64,9.57352,0.174,0.00514764
15,-13,1,0,0.0015121,16924.2,5812.38,75.2667,348365,1455.85,2.512,0.0504172,1741.83,7.27924,0.324,0.00517505
16,-13,1,0,0.0020121,24824.1,7915.03,79.2919,438916,1551.99,2.724,0.0515167,2194.58,7.75996,0.168,0.00505721
17,-13,1,0,0.00127167,9268.59,3897.04,67.3657,132495,982.362,1.118,0.0456778,662.473,4.91181,0.36,0.00498675
18,-13,1,0,5.77113,2765.34,3531.13,63.5456,68097.1,793.496,0.534,0.0433228,340.485,3.96748,0.162,0.00488092
19,-13,1,0,0.00127167,18964.4,6626.59,73.4634,325643,1324.33,1.986,0.0485566,1628.21,6.62165,0.184,0.00486383
20,-13,1,0,0.00127167,16199.3,6631.03,75.3347,329780,1504.81,2.694,0.0505992,1648.9,7.52404,0.174,0.00482861
1,-13,1,0,0.00276375,5701.23,3514.06,64.6885,118938,827.464,1.06,0.043508,594.69,4.13732,0.05,0.00458055
2,-13,1,0,0.00129428,6195.95,3589.07,62.0501,174612,951.028,1.694,0.0440307,873.06,4.75514,0.04,0.00444206
3,-13,1,0,0.00202772,9831.79,4366.39,68.6894,243189,1134,1.992,0.0466586,1215.94,5.67,0.324,0.00517647
4,-13,2,0,0.00177167,15925.5,5610.29,73.3621,288610,1291.6,2.294,0.0485515,1443.05,6.45802,0.116,0.00468451
4,-13,2,1,8.04579,1103.14,5610.29,73.3621,288610,1291.6,2.294,0.0485515,1443.05,6.45802,0.116,0.00468451
5,-13,1,0,1.11113,2297.74,3650.59,60.7738,90573.7,699.464,0.98,0.0408037,452.868,3.49732,0.054,0.00433486
6,-13,1,0,0.00195251,10265.1,4830.6,67.1727,199395,1023.44,1.832,0.0460469,996.977,5.11721,0.152,0.00466301
7,-13,1,0,0.540132,4786.18,4394.57,60.5114,226961,963.015,1.98,0.0448531,1134.81,4.81507,0.552,0.00579879
8,-13,1,0,0.00178998,9303.96,3539.14,63.7555,240128,1061.49,2.094,0.0461894,1200.64,5.30745,0.058,0.0045522
9,-13,1,0,0.00202772,13088.3,6154.5,72.5353,284738,1351.4,2.382,0.0486577,1423.69,6.75699,0.22,0.00485596
10,-13,1,0,0.0494571,3299.22,2454.91,58.7946,67454.7,699.728,0.534,0.0413065,337.274,3.49864,0.06,0.00479109
11,-13,1,0,0.00245251,15544.5,7301.33,75.3648,354135,1486.8,2.002,0.0494634,1770.68,7.43402,0.1,0.0048044
12,-13,1,0,0.00195251,8926.55,4516.67,65.6159,272093,1139.32,1.97,0.04691,1360.46,5.69658,0.118,0.00482451
13,-13,1,0,0.00301317,15484.6,11834.5,75.4461,756319,1649.94,3.654,0.0500266,3781.59,8.24968,0.35,0.00496857
14,-13,2,0,0.000213801,21235,6952.06,80.4345,379012,1660.93,2.656,0.0517161,1895.06,8.30463,0.206,0.00504341
14,-13,2,1,8.79967,4074.53,6952.06,80.4345,379012,1660.93,2.656,0.0517161,1895.06,8.30463,0.206,0.00504341
15,-13,2,0,0.0010121,17418.6,6074.36,72.1895,239429,1210.47,1.756,0.0480132,1197.15,6.05234,0.114,0.00494232
15,-13,2,1,8.21542,89.519,6074.36,72.1895,239429,1210.47,1.756,0.0480132,1197.15,6.05234,0.114,0.00494232
16,-13,1,0,0.00288748,25960.9,7995.27,83.6295,474532,1942.45,2.538,0.055703,2372.66,9.71227,0.172,0.00517022
17,-13,1,0,0.00229428,7851.99,3553.84,64.4995,219868,1051.14,1.912,0.0459692,1099.34,5.25568,0.11,0.00474967
18,-13,1,0,0.856457,2075.45,2285.37,57.1637,55990.4,613.132,0.686,0.0401507,279.952,3.06566,0.05,0.00440177
19,-13,1,0,0.000887483,19574,7032.68,75.9958,429827,1544.3,2.582,0.0510154,2149.14,7.7215,0.14,0.00480631
20,-13,1,0,0.00208091,16058.2,6249.88,76.0859,312162,1464.5,2.258,0.0499845,1560.81,7.3225,0.048,0.00471318
1,-13,1,0,0.00129428,6094.61,4457.32,62.5033,174264,912.367,1.78,0.0441811,871.32,4.56183,0.368,0.00492216
2,-13,1,0,0.0028217,6263.64,3466.48,63.7138,135118,1001.38,1.354,0.0463213,675.591,5.00691,0.114,0.00464109
3,-13,1,0,0.00193834,9932.45,4541.07,67.245,163722,967.603,1.358,0.0452207,818.609,4.83802,0.06,0.00460205
4,-13,1,0,0.00172082,14937.9,4822.7,71.4168,286003,1305.76,2.74,0.048965,1430.01,6.52878,0.068,0.00475699
5,-13,1,0,1.82703,2240.23,2782.55,59.9869,63870.7,657.924,0.7,0.0410749,319.354,3.28962,0.038,0.00449046
6,-13,1,0,0.00202772,11027.6,5195.82,69.6733,254817,1247.47,2.082,0.0482036,1274.09,6.23734,0.312,0.00494683
7,-13,1,0,0.000457103,6014.23,2683.28,63.2493,126589,877.99,1.564,0.044727,632.947,4.38995,0.094,0.00467737
8,-13,1,0,0.000605002,7989.6,4471.62,67.1232,152762,923.653,1.402,0.0449908,763.81,4.61827,0.09,0.00476879
9,-13,2,0,0.00141425,12784.7,5275.72,70.1742,201795,1044.08,1.692,0.0460719,1008.97,5.22038,0.114,0.00472683
9,-13,2,1,8.44621,155.701,5275.72,70.1742,201795,1044.08,1.692,0.0460719,1008.97,5.22038,0.114,0.00472683
10,-13,1,0,0.129028,2145.57,2306.53,57.4921,59413,603.535,0.86,0.0396287,297.065,3.01768,0.042,0.0044782
11,-13,1,0,0.000977628,14146.5,5946.1,73.3083,299307,1349.22,2.294,0.0481154,1496.53,6.74608,0.068,0.00465141
12,-13,1,0,0.000790437,8546.08,4209.38,65.4275,118335,932.978,1.172,0.0450328,591.674,4.66489,0.124,0.00468559
13,-13,1,0,0.00229428,13551.7,5540.27,71.7999,326503,1324.7,2.732,0.0492874,1632.51,6.62351,0.168,0.00480938
14,-13,1,0,0.0021121,25477.4,7597.39,79.9012,421157,1580,2.714,0.0518214,2105.78,7.89998,0.168,0.00498047
15,-13,1,0,0.00171618,16233.7,6237.68,76.2743,308846,1491.38,2.398,0.0506284,1544.23,7.4569,0.14,0.00488746
16,-13,1,0,0.00148741,25013.4,6982.59,82.9613,442134,1842.61,2.892,0.0554291,2210.67,9.21304,0.182,0.00533923
17,-13,1,0,0.000271668,8275.85,3159.15,64.4339,133219,955.09,1.296,0.0458557,666.093,4.77545,0.15,0.00470629
18,-13,1,0,3.02929,2017.16,2204.55,58.8724,31719.5,613.117,0.368,0.0396109,158.598,3.06559,0.066,0.00467781
19,-13,1,0,0.0010121,18768,6980.58,76.174,403803,1612.37,2.774,0.0517646,2019.01,8.06187,0.102,0.00481443
20,-13,1,0,0.000716185,17797,6733.29,74.6895,279225,1360.63,1.96,0.0494167,1396.13,6.80314,0.22,0.00491743
1,-13,1,0,2.77167e-05,7287.93,3246.85,63.7573,202313,1028.64,1.73,0.0454933,1011.56,5.14321,0.13,0.00465773
2,-13,1,0,0.00162762,7913.25,3718.37,66.5821,138405,907.483,1.32,0.0443532,692.023,4.53741,0.132,0.00470757
3,-13,1,0,0.00127167,10075.8,3973.79,68.8764,216360,1081.1,1.984,0.0473916,1081.8,5.40548,0.664,0.00534549
4,-13,1,0,0.0014571,17963.6,6361.79,75.0059,408770,1462.83,2.936,0.0503542,2043.85,7.31416,0.326,0.00511075
5,-13,1,0,3.16795,1079.21,947.225,53.5575,13898.6,493.916,0.154,0.0381419,69.493,2.46958,0.04,0.00432037
6,-13,1,0,0.00178998,11330.4,5179.65,70.2414,297907,1189.54,2.676,0.0478425,1489.53,5.94769,0.152,0.00490499
7,-13,1,0,0.00201317,4659.45,3496.13,63.6678,139002,842.577,1.436,0.0439439,695.009,4.21289,0.224,0.00503617
8,-13,2,0,0.00202772,8697.08,4609.69,69.0417,150905,948.945,1.548,0.0444615,754.524,4.74472,0.082,0.00454446
8,-13,2,1,8.27351,266.265,4609.69,69.0417,150905,948.945,1.548,0.0444615,754.524,4.74472,0.082,0.00454446
9,-13,2,0,0.000716185,13861.4,5284.14,70.9599,212668,1085.47,1.706,0.0461496,1063.34,5.42734,0.062,0.0047408
9,-13,2,1,9.40913,113.548,5284.14,70.9599,212668,1085.47,1.706,0.0461496,1063.34,5.42734,0.062,0.0047408
10,-13,1,0,3.22146,1028.16,971.335,53.3944,10976.1,468.408,0.126,0.0380683,54.8803,2.34204,0.018,0.00418223
11,-13,1,0,0.00127167,16640.3,6304.14,73.6951,385200,1453.3,2.732,0.0500052,1926,7.26652,0.088,0.00468996
12,-13,1,0,0.00178998,8555.4,4148.6,63.8276,157513,869.894,1.592,0.043573,787.564,4.34947,0.1,0.00451856
13,-13,1,0,0.00195251,13009.7,5885.9,70.9125,299699,1310.14,2.408,0.0491078,1498.49,6.55069,0.3,0.00480161
14,-13,1,0,0.00217763,26396.9,9876.19,83.0671,548169,1774.58,2.688,0.0530514,2740.84,8.87291,0.188,0.00505815
15,-13,1,0,0.000977628,15869.4,5687.45,73.4328,267481,1262.49,2.12,0.0476555,1337.41,6.31243,0.106,0.00485203
16,-13,2,0,0.00238748,24564.1,8019.55,80.9018,390865,1594.56,2.592,0.0515352,1954.32,7.97278,0.104,0.00500941
16,-13,2,1,8.20573,974.339,8019.55,80.9018,390865,1594.56,2.592,0.0515352,1954.32,7.97278,0.104,0.00500941
17,-13,2,0,0.00195251,8245.82,5009.44,65.7839,180094,901.676,1.78,0.0443324,900.472,4.50838,0.052,0.00451285
17,-13,2,1,8.54857,130.19,5009.44,65.7839,180094,901.676,1.78,0.0443324,900.472,4.50838,0.052,0.00451285
18,-13,1,0,0.487457,2546.36,2447.95,59.0108,45978.2,650.411,0.386,0.040682,229.891,3.25206,0.028,0.00440868
19,-13,1,0,0.00178998,18595.1,7165.19,75.3452,368352,1394.46,2.514,0.049721,1841.76,6.9723,0.136,0.00492988
20,-13,1,0,0.00231096,18626.1,6652.9,76.6689,346878,1452.33,2.788,0.0505068,1734.39,7.26164,0.652,0.00535828
